match_date,group,team,opponent,formation,player,shirt_no,position,is_starter,minutes,sub_in,sub_out,sub_reason,source,source_url,last_verified
2026-06-14,B,Qatar,Switzerland,4-3-3,Issa Laye,4,DEF,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/qatar-vs-switzerland/1beswv,2026-06-18
2026-06-14,B,Qatar,Switzerland,4-3-3,Edmílson Junior,8,RW,yes,88,,88,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/qatar-vs-switzerland/1beswv,2026-06-18
2026-06-14,B,Qatar,Switzerland,4-3-3,Yusuf Abdurisag,15,ST,yes,60,,60,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/qatar-vs-switzerland/1beswv,2026-06-18
2026-06-14,B,Qatar,Switzerland,4-3-3,Akram Afif,11,LW,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/qatar-vs-switzerland/1beswv,2026-06-18
2026-06-14,B,Qatar,Switzerland,4-3-3,Ahmed Fathi,20,MID,no,30,60,,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/qatar-vs-switzerland/1beswv,2026-06-18
2026-06-14,B,Qatar,Switzerland,4-3-3,Karim Boudiaf,12,MID,no,30,60,,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/qatar-vs-switzerland/1beswv,2026-06-18
2026-06-14,B,Qatar,Switzerland,4-3-3,Ahmed Alaaeldin,7,FWD,no,30,60,,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/qatar-vs-switzerland/1beswv,2026-06-18
2026-06-14,B,Qatar,Switzerland,4-3-3,Mohamed Al Mannai,26,MID,no,11,78,,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/qatar-vs-switzerland/1beswv,2026-06-18
2026-06-14,B,Qatar,Switzerland,4-3-3,Hassan Al Haidos,10,FWD,no,2,88,,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/qatar-vs-switzerland/1beswv,2026-06-18
2026-06-14,B,Switzerland,Qatar,4-3-3,Gregor Kobel,1,GK,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/qatar-vs-switzerland/1beswv,2026-06-18
2026-06-14,B,Switzerland,Qatar,4-3-3,Denis Zakaria,6,RB,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/qatar-vs-switzerland/1beswv,2026-06-18
2026-06-14,B,Switzerland,Qatar,4-3-3,Nico Elvedi,4,CB,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/qatar-vs-switzerland/1beswv,2026-06-18
2026-06-14,B,Switzerland,Qatar,4-3-3,Manuel Akanji,5,CB,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/qatar-vs-switzerland/1beswv,2026-06-18
2026-06-14,B,Switzerland,Qatar,4-3-3,Ricardo Rodríguez,13,LB,yes,89,,89,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/qatar-vs-switzerland/1beswv,2026-06-18
2026-06-14,B,Switzerland,Qatar,4-3-3,Michel Aebischer,20,MID,yes,65,,65,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/qatar-vs-switzerland/1beswv,2026-06-18
2026-06-14,B,Switzerland,Qatar,4-3-3,Granit Xhaka,10,MID,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/qatar-vs-switzerland/1beswv,2026-06-18
2026-06-14,B,Switzerland,Qatar,4-3-3,Remo Freuler,8,MID,yes,89,,89,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/qatar-vs-switzerland/1beswv,2026-06-18
2026-06-14,B,Switzerland,Qatar,4-3-3,Dan Ndoye,11,RW,yes,65,,65,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/qatar-vs-switzerland/1beswv,2026-06-18
2026-06-14,B,Switzerland,Qatar,4-3-3,Breel Embolo,7,ST,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/qatar-vs-switzerland/1beswv,2026-06-18
2026-06-14,B,Switzerland,Qatar,4-3-3,Rubén Vargas,17,LW,yes,79,,79,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/qatar-vs-switzerland/1beswv,2026-06-18
2026-06-14,B,Switzerland,Qatar,4-3-3,Fabian Rieder,22,MID,no,25,65,,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/qatar-vs-switzerland/1beswv,2026-06-18
2026-06-14,B,Switzerland,Qatar,4-3-3,Johan Manzambi,9,MID,no,25,65,,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/qatar-vs-switzerland/1beswv,2026-06-18
2026-06-14,B,Switzerland,Qatar,4-3-3,Zeki Amdouni,23,FWD,no,11,79,,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/qatar-vs-switzerland/1beswv,2026-06-18
2026-06-14,B,Switzerland,Qatar,4-3-3,Ardon Jashari,14,MID,no,1,89,,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/qatar-vs-switzerland/1beswv,2026-06-18
2026-06-14,B,Switzerland,Qatar,4-3-3,Miro Muheim,2,MID,no,1,89,,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/qatar-vs-switzerland/1beswv,2026-06-18
2026-06-14,C,Brazil,Morocco,4-4-2,Alisson Becker,1,GK,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/morocco-vs-brazil/1qr4gd,2026-06-18
2026-06-14,C,Brazil,Morocco,4-4-2,Roger Ibañez,24,RB,yes,45,,46,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/morocco-vs-brazil/1qr4gd,2026-06-18
2026-06-14,C,Brazil,Morocco,4-4-2,Marquinhos,4,CB,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/morocco-vs-brazil/1qr4gd,2026-06-18
2026-06-14,C,Brazil,Morocco,4-4-2,Gabriel,3,CB,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/morocco-vs-brazil/1qr4gd,2026-06-18
2026-06-14,C,Brazil,Morocco,4-4-2,Douglas Santos,16,LB,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/morocco-vs-brazil/1qr4gd,2026-06-18
2026-06-14,C,Brazil,Morocco,4-4-2,Lucas Paquetá,20,MID,yes,61,,61,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/morocco-vs-brazil/1qr4gd,2026-06-18
2026-06-14,C,Brazil,Morocco,4-4-2,Bruno Guimarães,8,MID,yes,80,,80,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/morocco-vs-brazil/1qr4gd,2026-06-18
2026-06-14,C,Brazil,Morocco,4-4-2,Casemiro,5,MID,yes,45,,46,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/morocco-vs-brazil/1qr4gd,2026-06-18
2026-06-14,C,Brazil,Morocco,4-4-2,Raphinha,11,FWD,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/morocco-vs-brazil/1qr4gd,2026-06-18
2026-06-14,C,Brazil,Morocco,4-4-2,Igor Thiago,25,ST,yes,62,,61,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/morocco-vs-brazil/1qr4gd,2026-06-18
2026-06-14,C,Brazil,Morocco,4-4-2,Vinícius Júnior,7,ST,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/morocco-vs-brazil/1qr4gd,2026-06-18
2026-06-14,C,Brazil,Morocco,4-4-2,Danilo,13,DEF,no,45,46,,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/morocco-vs-brazil/1qr4gd,2026-06-18
2026-06-14,C,Brazil,Morocco,4-4-2,Fabinho,17,MID,no,45,46,,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/morocco-vs-brazil/1qr4gd,2026-06-18
2026-06-14,C,Brazil,Morocco,4-4-2,Luiz Henrique,21,FWD,no,28,61,,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/morocco-vs-brazil/1qr4gd,2026-06-18
2026-06-14,C,Brazil,Morocco,4-4-2,Matheus Cunha,9,FWD,no,29,61,,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/morocco-vs-brazil/1qr4gd,2026-06-18
2026-06-14,C,Brazil,Morocco,4-4-2,Danilo,18,MID,no,10,80,,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/morocco-vs-brazil/1qr4gd,2026-06-18
2026-06-14,C,Morocco,Brazil,4-2-3-1,Yassine Bounou,1,GK,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/morocco-vs-brazil/1qr4gd,2026-06-18
2026-06-14,C,Morocco,Brazil,4-2-3-1,Achraf Hakimi,2,RB,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/morocco-vs-brazil/1qr4gd,2026-06-18
2026-06-14,C,Morocco,Brazil,4-2-3-1,Issa Diop,14,CB,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/morocco-vs-brazil/1qr4gd,2026-06-18
2026-06-14,C,Morocco,Brazil,4-2-3-1,Chadi Riad,18,CB,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/morocco-vs-brazil/1qr4gd,2026-06-18
2026-06-14,C,Morocco,Brazil,4-2-3-1,Noussair Mazraoui,3,LB,yes,80,,80,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/morocco-vs-brazil/1qr4gd,2026-06-18
2026-06-14,C,Morocco,Brazil,4-2-3-1,Neil El Aynaoui,24,DM,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/morocco-vs-brazil/1qr4gd,2026-06-18
2026-06-14,C,Morocco,Brazil,4-2-3-1,Ayyoub Bouaddi,6,DM,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/morocco-vs-brazil/1qr4gd,2026-06-18
2026-06-14,C,Morocco,Brazil,4-2-3-1,Brahim Díaz,10,FWD,yes,65,,64,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/morocco-vs-brazil/1qr4gd,2026-06-18
2026-06-14,C,Morocco,Brazil,4-2-3-1,Azzedine Ounahi,8,MID,yes,65,,64,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/morocco-vs-brazil/1qr4gd,2026-06-18
2026-06-14,C,Morocco,Brazil,4-2-3-1,Bilal El Khannouss,23,MID,yes,80,,80,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/morocco-vs-brazil/1qr4gd,2026-06-18
2026-06-14,C,Morocco,Brazil,4-2-3-1,Ismael Saibari,11,MID,yes,89,,89,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/morocco-vs-brazil/1qr4gd,2026-06-18
2026-06-14,C,Morocco,Brazil,4-2-3-1,Samir El Mourabet,15,MID,no,25,64,,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/morocco-vs-brazil/1qr4gd,2026-06-18
2026-06-14,C,Morocco,Brazil,4-2-3-1,Chemsdine Talbi,7,FWD,no,25,64,,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/morocco-vs-brazil/1qr4gd,2026-06-18
2026-06-14,C,Morocco,Brazil,4-2-3-1,Anass Salah-Eddine,26,DEF,no,10,80,,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/morocco-vs-brazil/1qr4gd,2026-06-18
2026-06-14,C,Morocco,Brazil,4-2-3-1,Ayoube Amaimouni-Echghouyab,21,FWD,no,10,80,,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/morocco-vs-brazil/1qr4gd,2026-06-18
2026-06-14,C,Morocco,Brazil,4-2-3-1,Soufiane Rahimi,9,FWD,no,1,89,,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/morocco-vs-brazil/1qr4gd,2026-06-18
2026-06-14,C,Haiti,Scotland,4-4-2,Johny Placide,1,GK,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/haiti-vs-scotland/1q0g2q,2026-06-18
2026-06-14,C,Haiti,Scotland,4-4-2,Carlens Arcus,2,RB,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/haiti-vs-scotland/1q0g2q,2026-06-18
2026-06-14,C,Haiti,Scotland,4-4-2,Ricardo Adé,4,CB,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/haiti-vs-scotland/1q0g2q,2026-06-18
2026-06-14,C,Haiti,Scotland,4-4-2,Hannes Delcroix,5,CB,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/haiti-vs-scotland/1q0g2q,2026-06-18
2026-06-14,C,Haiti,Scotland,4-4-2,Martin Expérience,8,LB,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/haiti-vs-scotland/1q0g2q,2026-06-18
2026-06-14,C,Haiti,Scotland,4-4-2,Don Deedson Louicius,11,MID,yes,61,,61,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/haiti-vs-scotland/1q0g2q,2026-06-18
2026-06-14,C,Haiti,Scotland,4-4-2,Danley Jean Jacques,17,MID,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/haiti-vs-scotland/1q0g2q,2026-06-18
2026-06-14,C,Haiti,Scotland,4-4-2,Jean-Ricner Bellegarde,10,MID,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/haiti-vs-scotland/1q0g2q,2026-06-18
2026-06-14,C,Haiti,Scotland,4-4-2,Ruben Providence,15,FWD,yes,85,,85,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/haiti-vs-scotland/1q0g2q,2026-06-18
2026-06-14,C,Haiti,Scotland,4-4-2,Wilson Isidor,18,ST,yes,76,,75,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/haiti-vs-scotland/1q0g2q,2026-06-18
2026-06-14,C,Haiti,Scotland,4-4-2,Frantzdy Pierrot,20,ST,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/haiti-vs-scotland/1q0g2q,2026-06-18
2026-06-14,C,Haiti,Scotland,4-4-2,Josué Casimir,21,MID,no,29,61,,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/haiti-vs-scotland/1q0g2q,2026-06-18
2026-06-14,C,Haiti,Scotland,4-4-2,Lenny Joseph,16,FWD,no,14,75,,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/haiti-vs-scotland/1q0g2q,2026-06-18
2026-06-14,C,Haiti,Scotland,4-4-2,Yassin Fortuné,19,FWD,no,5,85,,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/haiti-vs-scotland/1q0g2q,2026-06-18
2026-06-14,C,Scotland,Haiti,4-4-2,Angus Gunn,1,GK,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/haiti-vs-scotland/1q0g2q,2026-06-18
2026-06-14,C,Scotland,Haiti,4-4-2,Aaron Hickey,2,RB,yes,75,,75,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/haiti-vs-scotland/1q0g2q,2026-06-18
2026-06-14,C,Scotland,Haiti,4-4-2,Grant Hanley,5,CB,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/haiti-vs-scotland/1q0g2q,2026-06-18
2026-06-14,C,Scotland,Haiti,4-4-2,Jack Hendry,13,CB,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/haiti-vs-scotland/1q0g2q,2026-06-18
2026-06-14,C,Scotland,Haiti,4-4-2,Andrew Robertson,3,LB,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/haiti-vs-scotland/1q0g2q,2026-06-18
2026-06-14,C,Scotland,Haiti,4-4-2,Ben Gannon-Doak,17,FWD,yes,75,,75,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/haiti-vs-scotland/1q0g2q,2026-06-18
2026-06-14,C,Scotland,Haiti,4-4-2,Scott McTominay,4,MID,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/haiti-vs-scotland/1q0g2q,2026-06-18
